LinkID,SampleID,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,Arsenic,Se,Br,Rb,Sr,Y,Zr,Mo,Pd,Ag,Cd,Indium,Sn,Sb,Ba,La,Hg,Pb,datestarted,dateended,Al_flag,Si_flag,P_flag,S_flag,Cl_flag,K_flag,Ca_flag,Ti_flag,V_flag,Cr_flag,Mn_flag,Fe_flag,Co_flag,Ni_flag,Cu_flag,Zn_flag,Ga_flag,Ge_flag,Arsenic_flag,Se_flag,Br_flag,Rb_flag,Sr_flag,Y_flag,Zr_flag,Mo_flag,Pd_flag,Ag_flag,Cd_flag,Indium_flag,Sn_flag,Sb_flag,Ba_flag,La_flag,Hg_flag,Pb_flag
TX005120,10083,0.054309,0.267889,0,1.45063,0.000497487,0.0645225,0.138957,0.00808416,0.00477512,0.000896984,0.0035804,0.130929,0,0.00228768,0.00233668,0.0164434,0,0,0.0017412,9.79898e-05,0.0030603,0,0.000448492,0,0.000124372,0.00064824,4.89949e-05,0.00084422,0,0,0.00345602,0.00293593,0.0175364,0,0.00146608,0.00236306,"1999-08-18 00:00:00","1999-08-20 00:00:00",,,ND,,<DL,,,,,,,,ND,,<DL,,ND,ND,,<DL,,ND,,ND,<DL,<DL,<DL,<DL,ND,ND,<DL,<DL,<DL,ND,,
TX004120,10086,0.00258268,0.00123297,0,0,0.000849949,0,0.000879132,0.00307879,0,0,0.00064567,0.00096668,0.000233462,0,0.000321011,0,0,0,0.000412207,2.91828e-05,0,0,0,0,8.75484e-05,0,0.000733218,0.00146644,0,0.000233462,0.0101483,0.00105423,0.0101483,0,0,0.00044139,"1999-07-28 00:00:00","1999-07-30 00:00:00",,<DL,ND,ND,<DL,ND,<DL,,ND,ND,<DL,<DL,<DL,ND,<DL,ND,ND,ND,,<DL,ND,ND,ND,ND,<DL,ND,<DL,<DL,ND,<DL,,<DL,<DL,ND,ND,<DL
TX004110,10087,0.0644468,0.0868871,0,0.628192,0.0189323,0.0269527,0.0493134,0.00378508,0.00551313,0.00899346,0.00111509,0.0421449,0,0.00194968,0.0050941,0.00793377,0.000249337,0.000249337,0.00147525,2.77041e-05,0.000557546,0,0,0,0.000474434,0.00102852,0,0.000304746,0.0011428,0.000751475,0.00267345,0,0.00556853,0,0.000363617,0.00361885,"1999-07-28 00:00:00","1999-07-30 00:00:00",,,ND,,<DL,,,,,,,,ND,<DL,,,<DL,<DL,,<DL,,ND,ND,ND,<DL,,ND,<DL,<DL,<DL,<DL,ND,<DL,ND,<DL,
TX006120,10088,0.0986,0.2285,0,1.41,0,0.0528,0.0762,0.0074,0.0053,0.0008,0.0028,0.0948,0,0.0015,0.0018,0.0149,0,0,0.0005,0.0005,0.0029,0,0.0005,0,0,0.001,0.0011,0.0005,0.0008,0.0006,0.0018,0.0006,0.0152,0,0,0.0018,"1999-08-18 00:00:00","1999-08-20 00:00:00",,,ND,,ND,,,,,,,,ND,<DL,<DL,,ND,ND,,,,ND,,ND,ND,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,ND,
TX006110,10089,0.03,0.2468,0,0.6961,0.0259,0.0342,0.0424,0.0028,0.0023,0.0031,0.0013,0.0324,0,0.0003,0.0098,0.0071,0,0,0.0006,0.0003,0.0016,0.0002,0.0006,0.0001,0.0004,0.0001,0.0008,0.0008,0,0.001,0.0034,0,0.0052,0.0076,0.0001,0.0006,"1999-08-18 00:00:00","1999-08-20 00:00:00",,,ND,,,,,,,,,,ND,<DL,,,ND,ND,,,,<DL,,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,ND,<DL,<DL,<DL,<DL
TX003110,10090,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"1999-07-21 00:00:00","1999-07-23 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND
TX003120,10091,0.280932,0.602306,0,0.89696,0.0104212,0.0961235,0.179825,0.0208171,0.0103923,0.000870239,0.00577752,0.223157,0,0.00331124,0.00176937,0.0357953,0.000346651,0.000259988,0.00261433,0.000259988,0.00284543,0.000144438,0.00119161,0.000202213,0.000696913,0.00061025,0.000581363,0,0.00159604,0,0.0031343,0.0122808,0.0161698,0,0.000523588,0.00322097,"1999-07-21 00:00:00","1999-07-23 00:00:00",,,ND,,<DL,,,,,,,,ND,,<DL,,<DL,<DL,,<DL,,<DL,,<DL,,<DL,<DL,ND,<DL,ND,<DL,,<DL,ND,<DL,
TX007110,10094,0,0.229582,0,1.52508,0.049542,0.0558248,0.0772343,0.00366963,0.00200889,0.000556247,0.00300934,0.0501423,0,0.00451801,0.0035936,0.0117012,2.80124e-05,0,0.000764339,0.000396176,0.00388172,0,2.80124e-05,0.000344153,0.000792352,0.000896398,0,0.00155669,0.00137261,0.000236105,0.00245709,0,0.00390974,0,0,0.00137261,"1999-08-31 00:00:00","1999-09-02 00:00:00",ND,,ND,,,,,,,,,,ND,,<DL,,<DL,ND,,,,ND,<DL,<DL,,<DL,ND,<DL,<DL,<DL,<DL,ND,<DL,ND,ND,<DL
CA004120,10099,0,0.0613286,0,1.68402,0.0605303,0.0469249,0.0445301,0.00733028,0.00941622,6.94155e-05,0.00121477,0.125573,0,0.00350548,0.00538317,0.00691726,0,9.02402e-05,0.000229071,0.000298487,0.00339095,6.94155e-05,0.000961405,0,0.00103082,0,0,0.000572678,0.000138831,0.000388727,0.00293281,0.0015792,0.0147751,0,4.51201e-05,0.00421352,"1999-08-23 00:00:00","1999-08-25 00:00:00",ND,,ND,,,,,,,<DL,,,ND,,,,ND,<DL,<DL,<DL,,<DL,,ND,,ND,ND,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,
CA004110,10100,0,0.103487,0,1.81629,0.00973296,0.0669029,0.0734536,0.0108928,0.00968643,0,0.00177191,0.135524,0,0.00404138,0.0064254,0.00793958,0.000164662,0.000379439,4.65349e-05,0.000379439,0.00354381,0,0.000945017,0.000379439,0.000780355,0,0.00156071,0.00115621,0.00118127,0.000970074,0.00404138,0.0019831,0.015736,0.00345075,0.000708763,0.00406286,"1999-08-23 00:00:00","1999-08-25 00:00:00",ND,,ND,,<DL,,,,,ND,,,ND,,,,<DL,<DL,<DL,,,ND,,<DL,,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,
NJ005110,10105,0.00343233,0.148128,0,2.54625,0.0701737,0.163217,0.136711,0.00484671,0.0199904,0,0.00177434,0.126458,0,0.00549391,0.00417406,0.0339561,0.000287239,0.000145438,0.000287239,0.00115259,0.00825359,7.27188e-05,0.000767184,0,0,0,0.00153437,0.00129439,0.00088717,0,0.00499215,0.00220702,0.0221974,0,0,0.00698464,"1999-08-10 00:00:00","1999-08-12 00:00:00",,,ND,,,,,,,ND,,,ND,,,,<DL,<DL,<DL,,,<DL,,ND,ND,ND,<DL,<DL,<DL,ND,<DL,<DL,,ND,ND,
NJ006110,10107,0,0.113947,0,1.81765,0.0353356,0.1135,0.11546,0.0059225,0.0119103,0.00446851,0.00272236,0.0901609,0,0.00383261,0.00326545,0.0134296,0.000522472,0.000364356,0.000862767,0.000838706,0.00526254,0,0.000271548,0.000226863,0.00127181,0.000591219,4.46851e-05,0.000591219,0.00127181,0,0.0061253,0.00238206,0.0202596,0.0100713,0.00038498,0.00619405,"1999-08-23 00:00:00","1999-08-25 00:00:00",ND,,ND,,,,,,,,,,ND,,<DL,,<DL,<DL,,,,ND,<DL,<DL,,<DL,<DL,<DL,<DL,ND,<DL,<DL,,,<DL,
NJ006120,10108,0,0.0901812,0,1.79197,0,0.0344821,0.098716,0.00509004,0.0135735,0.00493237,0.00309859,0.0995044,0,0.00366415,0.00264614,0.0127131,0,0,0.00110713,0.00138134,0.00359559,0,0.000428455,0,0,0.000383896,0.000880903,0.00092889,0.000767791,0,0.00375669,0.00237535,0.0143652,0.00565561,0,0.00590582,"1999-08-23 00:00:00","1999-08-25 00:00:00",ND,,ND,,ND,,,,,,,,ND,,<DL,,ND,ND,,,,ND,,ND,ND,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,
CA010110,10110,0.000726584,0.0809167,0,0.892104,0.0307363,0.0699293,0.0634787,0.00692559,0.00292406,0.000326077,0.00112355,0.0620255,0,0.00144963,0.00261925,0.0111114,9.21522e-05,9.21522e-05,0.000209115,0.000560002,0.00626989,0,0.00135747,0,0.000793926,7.08863e-05,0,0.000421773,4.60761e-05,0,0.00441976,0.000843547,0.0181752,0,0.000258735,0.00325014,"1999-10-04 00:00:00","1999-10-06 00:00:00",<DL,,ND,,,,,,,,,,ND,<DL,<DL,,<DL,<DL,<DL,,,ND,,ND,,<DL,ND,<DL,<DL,ND,<DL,<DL,<DL,ND,<DL,
CA010120,10111,0,0.0867062,0,1.21912,0.194696,0.0884857,0.0627006,0.0061933,0.00557223,0.000484997,0.00181786,0.105304,0,0.0022575,0.00393929,0.014829,0.000345429,0,0.000275645,0.00140614,0.00981158,0,0.00188765,0,0.000321005,0.000621075,4.53594e-05,0.00089672,9.07188e-05,0.000921144,0.00612701,0.00218772,0.0208165,0.00262387,0,0.00446616,"1999-10-04 00:00:00","1999-10-06 00:00:00",ND,,ND,,,,,,,,,,ND,,<DL,,<DL,ND,<DL,,,ND,,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,ND,
CA011110,10113,0.0353661,0.176516,0,0.45858,0.0418269,0.0846893,0.121487,0.0133765,0.00136834,0.000806213,0.00307692,0.254586,0,0.0010503,0.0123262,0.0156472,0,0,0.000122041,0.000658284,0.00402737,0.000218195,0.00149039,0,0.00151257,0.000340237,0.000536243,0.000732249,0,0,0.00754068,0.0012463,0.0313905,0,0,0.00546598,"1999-10-06 00:00:00","1999-10-08 00:00:00",,,ND,,,,,,,,,,ND,<DL,,,ND,ND,<DL,,,<DL,,ND,,<DL,<DL,<DL,ND,ND,,<DL,,ND,ND,
CA011120,10114,0.0340539,0.209156,0,0.536804,0.0262334,0.0910592,0.125278,0.0156409,0.00189587,0.000994614,0.00435907,0.344811,0,0.00109156,0.0154291,0.019526,0,0,0.000330341,0.00113824,0.00476481,0.000190305,0.00253501,0.000355476,0.000947935,0.000710952,0,0.000190305,0,0,0.00542549,0.00376661,0.0433034,0,0,0.00720287,"1999-10-06 00:00:00","1999-10-08 00:00:00",,,ND,,,,,,,,,,ND,<DL,,,ND,ND,<DL,,,<DL,,<DL,,<DL,ND,<DL,ND,ND,<DL,,,ND,ND,
TX012120,10117,0.017,0.0508,0,0.6369,0.0006,0.021,0.0785,0.0025,0.0026,0.0004,0.0013,0.0434,0,0.0005,0.0007,0.0081,0,0,0.0012,0.0006,0.0009,0,0.0003,0,0.0004,0.0005,0.0014,0.0009,0,0.0008,0.0024,0.0032,0.0157,0.0052,0,0.0006,"1999-09-27 00:00:00","1999-09-29 00:00:00",,,ND,,<DL,,,,,,,,ND,<DL,<DL,,ND,ND,,,,ND,,ND,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,ND,<DL
TX013120,10118,0.0496239,0.190207,0,1.75186,0,0.137253,0.120712,0.00473074,0.00286668,0.000669616,0.00410818,0.0733319,0.000571888,0.00145868,0.00200523,0.0139027,0,0.000311281,0.00131389,0.00102795,0.00372813,0.000405389,0.00047778,0,0.000691333,0,0.000597225,0.00157812,0.000191836,0.000166499,0.000763724,0.0012415,0.0136638,0.00546913,0.00047778,0.00341685,"1999-10-04 00:00:00","1999-10-06 00:00:00",,,ND,,ND,,,,,,,,,<DL,<DL,,ND,<DL,,,,,,ND,,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,
TX013110,10119,0.048047,0.18412,0.00146467,0.998739,0.518632,0.102563,0.18779,0.00616398,0.00139198,0.00208616,0.00225334,0.0589503,0.000214431,0.00100673,0.0127604,0.0129058,0,0,0.000912239,0.000672368,0.0029984,0.000239872,0.000552432,0,0.00136654,0,0,0.00143923,0.00031256,0,0.000959487,0.00062512,0.00427044,0,0,0.00208616,"1999-10-04 00:00:00","1999-10-06 00:00:00",,,,,,,,,,,,,<DL,<DL,,,ND,ND,,,,<DL,,ND,,ND,ND,<DL,<DL,ND,<DL,<DL,<DL,ND,ND,
NJ007120,10121,0,0.0772342,0,4.51289,0,0.0460721,0.0361285,0.00610546,0.0211895,0.00107743,0.00335202,0.102519,0,0.00596035,0.00404491,0.023631,2.53941e-05,0,0.0017014,0.00330486,0.00617801,0.00023943,0.00076545,0,0.000264824,0.000718289,0,0,0,0,0.00495547,0.00206055,0.0194881,0.00395059,0,0.00649,"1999-09-07 00:00:00","1999-09-09 00:00:00",ND,,ND,,ND,,,,,,,,ND,,,,<DL,ND,,,,<DL,,ND,<DL,<DL,ND,ND,ND,ND,<DL,<DL,<DL,<DL,ND,
NJ007110,10123,0,0.0650771,0,3.17596,0,0.0547365,0.0705922,0.00407077,0.0131947,0.00075142,0.00225081,0.0533577,0,0.00348135,0.00261618,0.0557016,0.000158557,0,0.00122709,0.00156833,0.0035951,0.000410179,0.000885849,0,0.000820358,0,0.000137875,0,0.000999596,2.41282e-05,0.00241282,4.48095e-05,0.0104406,0.000158557,0,0.0040949,"1999-09-07 00:00:00","1999-09-09 00:00:00",ND,,ND,,ND,,,,,,,,ND,,<DL,,<DL,ND,,,,,,ND,,ND,<DL,ND,<DL,<DL,<DL,<DL,<DL,<DL,ND,
TX012110,10125,0.0203,0.0546,0.0107,0.3145,0.0077,0.056,0.0476,0.0019,0.0011,0,0.0003,0.0123,0,0,0.0011,0.005,0,0.0001,0.0007,0.0003,0.0008,0,0,0.0001,0.0004,0.0009,0.0003,0,0,0.0007,0.0044,0.001,0.0084,0,0,0,"1999-09-27 00:00:00","1999-09-29 00:00:00",,,,,<DL,,,,,ND,<DL,,ND,ND,<DL,,ND,<DL,,,,ND,ND,<DL,<DL,<DL,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,ND,ND
CA013110,10127,0.0400722,0.25639,0,1.6296,0.0958123,0.138303,0.691697,0.0190144,0.00638628,0.0011444,0.0027148,0.141697,0,0.00264621,0.00595668,0.0259242,0,0,0.000689531,0.00119134,0.00702888,0,0.00233574,0,0.0027148,0,0,0,0.000119134,0,0.00555235,0.00385921,0.0162491,0.00898195,0,0.00533574,"1999-10-13 00:00:00","1999-10-15 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,ND,,,,ND,,ND,,ND,ND,ND,<DL,ND,<DL,,<DL,,ND,
CA013120,10129,0.00603836,0.108336,0,1.61232,0.0593877,0.0694946,0.102361,0.00876429,0.00657322,0.000634452,0.00277388,0.120546,0,0.0026042,0.0046256,0.0254887,9.59056e-05,0,0.00131317,0.00124308,0.00691258,0,0.000804131,0,0.000438952,0,0,0,0,0.000391,0.0027038,0,0.0164072,0,0,0.00411287,"1999-10-13 00:00:00","1999-10-15 00:00:00",,,ND,,,,,,,,,,ND,,,,<DL,ND,,,,ND,,ND,<DL,ND,ND,ND,ND,<DL,<DL,ND,<DL,ND,ND,
CA012110,10131,0.000575916,0.122129,0,0.965794,0.0286108,0.0716579,0.0874346,0.0127155,0.00714136,0.00034555,0.00211867,0.149773,0,0.00239441,0.00661082,0.020363,0,0,0.00034555,0.00239441,0.00642583,0,0.00133682,0,0.001637,0,0.000575916,0.00191274,0.00103665,0.00119721,0.0069808,0.00110646,0.0251099,0,0,0.00808726,"1999-10-11 00:00:00","1999-10-13 00:00:00",<DL,,ND,,,,,,,,,,ND,,,,ND,ND,<DL,,,ND,,ND,,ND,<DL,<DL,<DL,<DL,<DL,<DL,,ND,ND,
CA012120,10132,0.00382636,0.100549,0,1.0048,0.0309609,0.0644132,0.0678449,0.00869595,0.0070453,0.000339739,0.00237817,0.193342,0,0.00260467,0.00853809,0.0166472,0,0,8.92244e-05,0.00237817,0.00659231,0,0.00224091,0.000157859,0.00054221,0.000271105,0,0.00174331,0.000315717,0,0.00643102,0.0039396,0.0247323,0,0,0.00706589,"1999-10-11 00:00:00","1999-10-13 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,ND,<DL,,,ND,,<DL,,<DL,ND,<DL,<DL,ND,<DL,,,ND,ND,
NJ008110,10137,0,0.0366945,0,2.42655,0.0247437,0.0689538,0.0239675,0.000686073,0.00269925,0.000433127,0.00155579,0.0444562,0.000869719,0.00116771,0,0.463273,0.000228691,0.000776164,0.000228691,0.000595983,0.00219682,0,0,0,0.000159391,0.000412337,2.42551e-05,0.000616773,0.000228691,4.50452e-05,0.00201317,0.00134789,0.0108178,0,0,0.00365906,"1999-09-28 00:00:00","1999-09-30 00:00:00",ND,,ND,,,,,<DL,,,,,,<DL,ND,,<DL,,<DL,,,ND,ND,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,ND,
NJ008120,10138,0,0.059154,0,2.61819,0,0.0387631,0.0402436,0.00177664,0.00322016,0.000467714,0.00162186,0.0743295,0,0.0011777,0.00217706,0.0127932,0.000689794,0.000487903,0.000911874,0.0011104,0.00295434,0,0.000289377,0,0.000309566,0,0.000289377,0.00139978,0,0,0.00237558,0.000622497,0.0210539,0,0.000578754,0.00297453,"1999-09-28 00:00:00","1999-09-30 00:00:00",ND,,ND,,ND,,,,,,,,ND,<DL,<DL,,<DL,<DL,,,,ND,<DL,ND,<DL,ND,<DL,<DL,ND,ND,<DL,<DL,,ND,<DL,
TX014110,10144,0.0212996,0.0575017,0.00191038,0.735991,0.00281229,0.0336067,0.0514509,0.00321568,0.00316621,0.000403387,0.00163257,0.0256189,4.9472e-05,0.00128247,0.00306346,0.00587575,0,0.000251165,0.000125583,7.61107e-05,0.0015831,0,0.000125583,0,0.000677386,0,0.000879079,0.000928551,0,0,0.00216154,0.000905718,0.00974598,0.0023366,0.000201693,0.00168205,"1999-10-13 00:00:00","1999-10-15 00:00:00",,,,,<DL,,,,,,,,<DL,<DL,<DL,,ND,<DL,<DL,<DL,,ND,<DL,ND,,ND,<DL,<DL,ND,ND,<DL,<DL,<DL,<DL,<DL,
TX014120,10145,0.0247183,0.0778743,0,2.0924,0,0.0625863,0.087686,0.00486347,0.0100464,0.000860561,0.00393772,0.0815251,0.000280334,0.00247411,0.00275445,0.0174916,0,4.23761e-05,0.0015288,0.00137559,0.00445275,0,0.00021514,0,0.000257516,0.000818185,0,0.00126802,0.00021514,0,0,0.00204383,0.00972369,0.00290439,0.000257516,0.00337705,"1999-10-13 00:00:00","1999-10-15 00:00:00",,,ND,,ND,,,,,,,,<DL,,<DL,,ND,<DL,,,,ND,<DL,ND,<DL,<DL,ND,<DL,<DL,ND,ND,<DL,<DL,<DL,<DL,
TX005220,10148,0.00463939,0.0962473,0,2.3146,0.0492343,0.266528,0.113071,0.0081244,0.00572094,0.000407858,0.00235611,0.109466,0,0.00233062,0.00175525,0.0141804,0.000167513,0,0.00341217,0.000793867,0.00932612,0,7.28319e-05,0,0,0.000768376,0.000313177,0.00115439,0,0.000193004,0.00165692,0,0.013026,0.00391835,4.73407e-05,0.00341217,"1999-11-08 00:00:00","1999-11-10 00:00:00",,,ND,,,,,,,,,,ND,,<DL,,<DL,ND,,,,ND,<DL,ND,ND,<DL,<DL,<DL,ND,<DL,<DL,ND,<DL,<DL,<DL,
TX005210,10149,0.0421194,0.267204,0,1.57585,0.0521772,0.241787,0.151884,0.00560624,0.0069497,0.00136525,0.000958579,0.083331,0,0.00155769,0.00419378,0.0176139,0,0,0.0021568,0.00047929,0.0070441,0,0.000718934,0.000265062,0.00143787,0,0,0.000766137,0.000384884,0,0.00431361,0,0.00416837,0.0158166,0,0.0026833,"1999-11-08 00:00:00","1999-11-10 00:00:00",,,ND,,,,,,,,,,ND,<DL,,,ND,ND,,,,ND,,<DL,,ND,ND,<DL,<DL,ND,<DL,ND,<DL,,ND,
TX015120,10151,0.0176999,0.140544,0,0.881148,0.0152818,0.0723604,0.104016,0.0110977,0.00897269,0.000216165,0.00307028,0.0839747,0,0.00323881,0.00186122,0.0164908,0.00106251,0.000120906,0.000941601,0.000751082,0.00517331,0,0,0,0.00060453,0,0.000630177,0.000216165,0.000120906,0,0.00350627,0,0.0160805,0.00338537,0,0.00302265,"1999-10-19 00:00:00","1999-10-21 00:00:00",,,ND,,<DL,,,,,<DL,,,ND,,<DL,,<DL,<DL,,,,ND,ND,ND,,ND,<DL,<DL,<DL,ND,<DL,ND,<DL,<DL,ND,
TX015110,10152,0.0115083,0.09227,0,0.478047,0.0165629,0.0555026,0.0749057,0.00538154,0.0034342,0.00227424,0.00155365,0.032711,0,0.00136735,0.00431648,0.00965232,0,0.000372595,0.00101936,0.000488592,0.00201764,0,0.000372595,0,0.00113536,0.000115997,0.000509682,0.00222854,0,0,0.00549754,0.000393685,0.0106471,0.00385249,0.000186298,0.00162395,"1999-10-19 00:00:00","1999-10-21 00:00:00",,,ND,,<DL,,,,,,,,ND,<DL,,,ND,<DL,,,,ND,,ND,,<DL,<DL,,ND,ND,<DL,<DL,<DL,<DL,<DL,
TX006220,10154,0.0363,0.132,0,1.22,0.0007,0.2118,0.1669,0.0071,0.0022,0.0013,0.0026,0.0906,0,0.0003,0.002,0.0177,0,0,0.002,0.0009,0.0067,0.0001,0.0004,0.0002,0.0006,0,0,0.0018,0,0,0.0005,0.0005,0.015,0.0033,0,0.0035,"1999-11-15 00:00:00","1999-11-17 00:00:00",,,ND,,<DL,,,,,,,,ND,<DL,<DL,,ND,ND,,,,<DL,,<DL,,ND,ND,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,
TX006210,10155,0.0082,0.2334,0,0.6287,0.0143,0.1023,0.0716,0.0035,0.0012,0.003,0.0008,0.0277,0,0.0001,0.0221,0.0087,0,0,0.0009,0.0003,0.0027,0.0004,0.0007,0.0004,0.0012,0.0003,0.0017,0.0004,0.0006,0,0.0047,0.0012,0.0079,0.0044,0,0.0014,"1999-11-15 00:00:00","1999-11-17 00:00:00",,,ND,,<DL,,,,,,<DL,,ND,<DL,,,ND,ND,,,,,,<DL,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,<DL
TX016120,10156,0.0286364,0.0889648,0,1.20068,0,0.219196,0.0832506,0.00259709,0.00268605,0.00049615,0.00483148,0.0934815,0.000609067,0.00106073,0.00216937,0.0193327,0,0,0.00198802,0.00108469,0.00713772,0.000270316,2.39521e-05,0,0.000157399,0.000790418,0.000136869,0.00128657,0,0.000314799,0.000181351,0.00124209,0.019059,0,0,0.00341146,"1999-11-15 00:00:00","1999-11-17 00:00:00",,,ND,,ND,,,,,,,,,<DL,<DL,,ND,ND,,,,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,ND,
TX016110,10157,0.00757756,0.0678053,0.000476696,0.689493,0,0.124322,0.0622375,0.00178856,0.00103348,0.000602544,0.00274196,0.0520171,0.000327967,0.000503391,0.0028678,0.0226259,0,0.000202119,0.00113263,0.000980087,0.00360001,0.000404238,0.000125848,9.91528e-05,9.91528e-05,0.00070551,0,0.00070551,0.000453815,0.000327967,0.000930511,0.0014606,0.0186255,0,4.95764e-05,0.00306992,"1999-11-15 00:00:00","1999-11-17 00:00:00",,,<DL,,ND,,,,,,,,,<DL,<DL,,ND,<DL,,,,,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,
TX018110,10159,0.0585603,0.157775,0,0.336684,0.0581849,0.0665561,0.117083,0.00582225,0.0048575,0.000469233,0.00257515,0.0539431,0,0.00205712,0.00735758,0.0157325,2.62771e-05,0,0.00089342,4.88003e-05,0.00247755,9.76005e-05,0.000867143,0,0.000172678,0,0,0.000371633,0.000915943,0,0.00418556,0,0.0049063,0,0,0.00193324,"1999-12-21 00:00:00","1999-12-23 00:00:00",,,ND,,,,,,,,,,ND,,,,<DL,ND,,<DL,,<DL,,ND,<DL,ND,ND,<DL,<DL,ND,<DL,ND,<DL,ND,ND,
TX018120,10161,0.0393908,0.174677,0,0.615573,0.0151404,0.0829124,0.140007,0.0040903,0.00949361,0.000756096,0.00499023,0.109284,0,0.00316454,0.00309077,0.027142,0.000582747,0.000269244,0.000826173,4.79475e-05,0.00301701,0.000121713,0.000438904,0.000169661,0.000656513,0,4.79475e-05,0,0.000243426,0,0.00328625,0.00262974,0.0123889,0,0.000217608,0.00367721,"1999-12-21 00:00:00","1999-12-23 00:00:00",,,ND,,<DL,,,,,,,,ND,,<DL,,<DL,<DL,,<DL,,<DL,,<DL,,ND,<DL,ND,<DL,ND,<DL,<DL,<DL,ND,<DL,
NJ009110,10162,0.00448589,0.0808256,0,0.731985,0.0374126,0.0510402,0.0601132,0.0151241,0,0.038497,0.00250502,0.247646,0,0.00193389,0.00772832,0.0234524,0.000166278,0,0.000979595,0.000596432,0.00247971,0,0.000451843,0,0.0044136,0,0,0,0,0.0009073,0.00668004,0.000332556,0.0165808,0.00322073,0,0.00627519,"1999-09-30 00:00:00","1999-10-02 00:00:00",,,ND,,,,,,ND,,,,ND,<DL,,,<DL,ND,,,,ND,,ND,,ND,ND,ND,ND,<DL,<DL,<DL,<DL,<DL,ND,
NJ009120,10163,0.00332214,0.0763332,0,0.978891,0.0067892,0.0435827,0.0405396,0.00545237,0,0.0428582,0.00349242,0.197517,0,0.00380036,0.00999541,0.0277111,0,0,0.000981789,0.000981789,0.00282219,0,0.00134045,0.000431118,0.00282219,0.000384021,0,0.000144914,0.00146,0.000503574,0.00389817,0.000405758,0.0233383,0.00566612,0,0.007963,"1999-09-30 00:00:00","1999-10-02 00:00:00",,,ND,,<DL,,,,ND,,,,ND,,,,ND,ND,,,,ND,,,,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,ND,
NJ010120,10165,0.0193,0.0679,0,0.6251,0.0028,0.0355,0.0454,0.0066,0.0036,0.0117,0.0023,0.1598,0,0.0025,0.0069,0.0177,0,0,0.0005,0.0002,0.0013,0.0001,0.0006,0,0.0002,0,0,0.0006,0,0,0.0093,0,0.0171,0,0,0.0045,"1999-10-06 00:00:00","1999-10-08 00:00:00",,,ND,,<DL,,,,,,,,ND,,,,ND,ND,,<DL,,<DL,,ND,<DL,ND,ND,<DL,ND,ND,,ND,<DL,ND,ND,
NJ010110,10166,0.0154,0.0535,0,0.4901,0.0105,0.0285,0.1822,0.0033,0.001,0.005,0.0014,0.0576,0,0.0013,0.0043,0.0109,0,0,0.0007,0.0002,0.001,0,0.0003,0,0.001,0.0004,0.0011,0,0.0003,0.0003,0.0049,0,0.0088,0.0011,0,0.0027,"1999-10-06 00:00:00","1999-10-08 00:00:00",,,ND,,<DL,,,,,,,,ND,<DL,,,ND,ND,,<DL,,ND,,ND,,<DL,<DL,ND,<DL,<DL,<DL,ND,<DL,<DL,ND,
NJ012120,10178,0,0.107203,0,0.905778,0,0.085666,0.0497027,0.00763918,0.00344519,0.000704151,0.00326314,0.129495,0.000522102,0.004352,0.00566756,0.0319891,0.000611409,0.000226702,0.00149761,0.00136021,0.00421803,0,0.000477449,0,0.000522102,0.000477449,0,0,0.0111771,0.000202658,0.00299178,0.00133617,0.0118126,0,0,0.00729913,"1999-10-26 00:00:00","1999-10-28 00:00:00",ND,,ND,,ND,,,,,,,,,,,,<DL,<DL,,,,ND,,ND,,<DL,ND,ND,,<DL,<DL,<DL,<DL,ND,ND,
