"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/08/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/09/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/10/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/11/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/12/2015","AQS","482011035","1","0.6","ppm","7","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/13/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/14/2015","AQS","482011035","1","0.5","ppm","6","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/15/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/16/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/17/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/18/2015","AQS","482011035","1","1","ppm","11","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/19/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/20/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/21/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/22/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/23/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/24/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/25/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/27/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/28/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/01/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/02/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/03/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/04/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/05/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/06/2015","AQS","482011035","1","0.6","ppm","7","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/07/2015","AQS","482011035","1","0.7","ppm","8","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/08/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/09/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/10/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/11/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/12/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/13/2015","AQS","482011035","1","0.5","ppm","6","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/14/2015","AQS","482011035","1","0.5","ppm","6","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/15/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/16/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/17/2015","AQS","482011035","1","0.5","ppm","6","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/18/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/19/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/20/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/21/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/22/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/23/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/24/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/25/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/26/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/27/2015","AQS","482011035","1","0.6","ppm","7","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/28/2015","AQS","482011035","1","0.7","ppm","8","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/29/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/30/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/31/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/01/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/02/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/03/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/04/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/05/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/06/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/07/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/08/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/09/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/10/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/11/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/12/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/13/2015","AQS","482011035","1","0.3","ppm","3","Clinton","18","75.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/14/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/15/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/16/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/17/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/18/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/19/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/20/2015","AQS","482011035","1","0.5","ppm","6","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/21/2015","AQS","482011035","1","0.5","ppm","6","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/22/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/23/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/24/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/25/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/26/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/27/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/28/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/11/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/12/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/13/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/14/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/15/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/16/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/17/2015","AQS","482011035","1","0.3","ppm","3","Clinton","21","88.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/19/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/20/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/21/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/22/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/23/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/27/2015","AQS","482011035","1","0.3","ppm","3","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/28/2015","AQS","482011035","1","0.2","ppm","2","Clinton","18","75.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"06/01/2015","AQS","482011035","1","0.3","ppm","3","Clinton","21","88.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"06/02/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"06/03/2015","AQS","482011035","1","0.4","ppm","5","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"06/20/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"06/21/2015","AQS","482011035","1","0.1","ppm","1","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"06/22/2015","AQS","482011035","1","0.2","ppm","2","Clinton","24","100.0000","42101","Carbon monoxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
